tabela_num;nivel_geo;localidade;sigla_uf;tipo_recorte;categoria_recorte;indicador;ano;valor;unidade;faixa;ranking_ano;total_ranking;ranking_publicacao;classificacao_publicacao
36;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Raça/cor;Branco;IDHM Renda;2023;0.78;Índice;Alto;16;21;20;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Raça/cor;Branco;IDHM Renda;2024;0.766;Índice;Alto;19;21;20;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2012;0.723;Índice;Alto;6;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2013;0.727;Índice;Alto;5;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2014;0.727;Índice;Alto;7;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2015;0.718;Índice;Alto;6;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2016;0.71;Índice;Alto;10;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2017;0.709;Índice;Alto;7;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2018;0.758;Índice;Alto;2;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2019;0.734;Índice;Alto;6;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2020;0.72;Índice;Alto;7;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2021;0.703;Índice;Alto;8;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2022;0.716;Índice;Alto;11;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2023;0.741;Índice;Alto;4;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Vale do Rio Cuiabá (MT);MT;Raça/cor;Negro;IDHM Renda;2024;0.76;Índice;Alto;2;21;21;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2012;0.727;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2013;0.7;Índice;Alto;21;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2014;0.677;Índice;Médio;21;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2015;0.732;Índice;Alto;21;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2016;0.746;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2017;0.714;Índice;Alto;21;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2018;0.749;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2019;0.731;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2020;0.714;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2021;0.715;Índice;Alto;21;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2022;0.78;Índice;Alto;16;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2023;0.763;Índice;Alto;19;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande São Luís (MA);MA;Raça/cor;Branco;IDHM Renda;2024;0.758;Índice;Alto;20;21;22;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2012;0.729;Índice;Alto;3;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2013;0.732;Índice;Alto;3;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2014;0.732;Índice;Alto;4;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2015;0.722;Índice;Alto;5;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2016;0.718;Índice;Alto;4;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2017;0.717;Índice;Alto;6;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2018;0.723;Índice;Alto;8;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2019;0.738;Índice;Alto;2;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2020;0.719;Índice;Alto;8;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2021;0.718;Índice;Alto;5;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2022;0.725;Índice;Alto;9;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2023;0.737;Índice;Alto;6;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Curitiba (PR);PR;Raça/cor;Negro;IDHM Renda;2024;0.757;Índice;Alto;3;21;23;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2012;0.731;Índice;Alto;2;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2013;0.728;Índice;Alto;4;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2014;0.73;Índice;Alto;5;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2015;0.732;Índice;Alto;2;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2016;0.717;Índice;Alto;6;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2017;0.731;Índice;Alto;4;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2018;0.724;Índice;Alto;7;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2019;0.725;Índice;Alto;8;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2020;0.723;Índice;Alto;4;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2021;0.725;Índice;Alto;4;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2022;0.747;Índice;Alto;3;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2023;0.746;Índice;Alto;2;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Belo Horizonte (MG);MG;Raça/cor;Negro;IDHM Renda;2024;0.756;Índice;Alto;4;21;24;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2012;0.723;Índice;Alto;5;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2013;0.742;Índice;Alto;2;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2014;0.738;Índice;Alto;2;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2015;0.726;Índice;Alto;3;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2016;0.72;Índice;Alto;3;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2017;0.739;Índice;Alto;2;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2018;0.743;Índice;Alto;3;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2019;0.736;Índice;Alto;5;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2020;0.724;Índice;Alto;3;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2021;0.706;Índice;Alto;6;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2022;0.751;Índice;Alto;2;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2023;0.741;Índice;Alto;3;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Goiânia (GO);GO;Raça/cor;Negro;IDHM Renda;2024;0.756;Índice;Alto;5;21;25;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2012;0.714;Índice;Alto;10;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2013;0.722;Índice;Alto;6;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2014;0.723;Índice;Alto;9;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2015;0.709;Índice;Alto;10;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2016;0.716;Índice;Alto;7;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2017;0.721;Índice;Alto;5;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2018;0.727;Índice;Alto;4;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2019;0.721;Índice;Alto;10;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2020;0.708;Índice;Alto;12;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2021;0.703;Índice;Alto;7;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2022;0.737;Índice;Alto;4;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2023;0.732;Índice;Alto;11;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de São Paulo (SP);SP;Raça/cor;Negro;IDHM Renda;2024;0.755;Índice;Alto;6;21;26;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2012;0.804;Índice;Muito alto;9;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2013;0.826;Índice;Muito alto;6;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2014;0.797;Índice;Alto;13;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2015;0.778;Índice;Alto;15;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2016;0.765;Índice;Alto;18;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2017;0.812;Índice;Muito alto;9;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2018;0.77;Índice;Alto;17;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2019;0.75;Índice;Alto;18;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2020;0.766;Índice;Alto;16;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2021;0.728;Índice;Alto;19;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2022;0.75;Índice;Alto;20;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2023;0.766;Índice;Alto;17;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Raça/cor;Branco;IDHM Renda;2024;0.754;Índice;Alto;21;21;27;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2012;0.715;Índice;Alto;9;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2013;0.716;Índice;Alto;9;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2014;0.704;Índice;Alto;12;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2015;0.702;Índice;Alto;12;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2016;0.709;Índice;Alto;11;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2017;0.706;Índice;Alto;9;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2018;0.714;Índice;Alto;12;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2019;0.738;Índice;Alto;3;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2020;0.721;Índice;Alto;6;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2021;0.73;Índice;Alto;1;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2022;0.732;Índice;Alto;6;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2023;0.733;Índice;Alto;9;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Raça/cor;Negro;IDHM Renda;2024;0.752;Índice;Alto;7;21;28;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2012;0.72;Índice;Alto;7;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2013;0.716;Índice;Alto;8;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2014;0.727;Índice;Alto;6;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2015;0.709;Índice;Alto;9;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2016;0.707;Índice;Alto;12;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2017;0.704;Índice;Alto;10;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2018;0.722;Índice;Alto;9;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2019;0.722;Índice;Alto;9;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2020;0.714;Índice;Alto;10;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2021;0.701;Índice;Alto;9;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2022;0.731;Índice;Alto;7;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2023;0.736;Índice;Alto;7;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Raça/cor;Negro;IDHM Renda;2024;0.749;Índice;Alto;8;21;29;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2012;0.698;Índice;Médio;11;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2013;0.706;Índice;Alto;10;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2014;0.713;Índice;Alto;11;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2015;0.709;Índice;Alto;11;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2016;0.71;Índice;Alto;9;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2017;0.708;Índice;Alto;8;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2018;0.727;Índice;Alto;5;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2019;0.73;Índice;Alto;7;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2020;0.719;Índice;Alto;9;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2021;0.699;Índice;Médio;10;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2022;0.734;Índice;Alto;5;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2023;0.739;Índice;Alto;5;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana do Rio de Janeiro (RJ);RJ;Raça/cor;Negro;IDHM Renda;2024;0.747;Índice;Alto;9;21;30;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Raça/cor;Negro;IDHM Renda;2012;0.719;Índice;Alto;8;21;31;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Raça/cor;Negro;IDHM Renda;2013;0.703;Índice;Alto;11;21;31;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Raça/cor;Negro;IDHM Renda;2014;0.723;Índice;Alto;8;21;31;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Raça/cor;Negro;IDHM Renda;2015;0.716;Índice;Alto;7;21;31;ALTO DESENVOLVIMENTO HUMANO
36;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Raça/cor;Negro;IDHM Renda;2016;0.721;Índice;Alto;2;21;31;ALTO DESENVOLVIMENTO HUMANO
